,agencyAcronym,allowLateComment,attachmentCount,commentDueDate,commentStartDate,commentText,docketId,docketTitle,docketType,documentId,documentStatus,documentType,numberOfCommentsReceived,openForComment,postedDate,rin,title
217,CMS,False,0,,,"Deep State bureaucrats want to impose European-style socialist drug price controls on American companies.  If they succeed, medical development will come to a halt, cutting off access to potentially life-saving medicines.

  I am asking you to reject socialist price controls NOW!",CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-0759,Posted,Public Submission,1,False,2019-01-07T00:00:00-05:00,Not Assigned,IN
218,CMS,False,0,,,European-style socialist price controls stifle development and innovation in the medical industry. Implementing them in the U.S. would lead to backwards movement in development of new cures and treatments. Do not begin imposing medical price controls.,CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-2693,Posted,Public Submission,1,False,2019-01-08T00:00:00-05:00,Not Assigned,AZ
219,CMS,False,0,,,"The pilot program proposed by The Department of Health and Human Services that would set prices for certain prescription drugs in Medicare Part B based on what foreign countries pay for these drugs will harm patient choice and hurt innovation. These countries use socialized health systems, where prescription drugs are rationed or not even provided. Although our healthcare system has many issues and market-based reforms are needed, this is a step in the wrong direction.
 
Not only would this demonstration limit what prescription drugs seniors may have access to, it would disproportionately affect patients with debilitating chronic conditions like Crohn's disease, multiple sclerosis, cancer and lupus, by instituting new barriers into the program. 
 
This proposal would also hurt the development of future cures. The United States leads the world in developing new drugs, thanks to our innovative economy and research environment. This proposal fundamentally undermines this system, reducing the ability for companies to research and develop the next generation of medicine. This is an unacceptable side effect, bordering on negligence in trading our future health for a policy which will harm seniors now.
 
These policies don't work abroad and playing with them on needed medicines here will be detrimental to American seniors and our country as a whole.",CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-0528,Posted,Public Submission,1,False,2019-01-02T00:00:00-05:00,Not Assigned,FL
220,CMS,False,0,,,We do not want Socialist programs in this country I l ove America as it is I will be leaveing the Socialist commie party before the next election and I do not think I will be alone.  The old Democrats are bad enough but the new ones are worse,CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-2246,Posted,Public Submission,1,False,2019-01-08T00:00:00-05:00,Not Assigned,MD
221,CMS,False,0,,,Please write your comment here.Dear Sirs. Please allow the market forces to determine drug prices. Perhaps they may even be lower than the price control.  Sincerely,CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-1961,Posted,Public Submission,1,False,2019-01-08T00:00:00-05:00,Not Assigned,OH
222,CMS,False,0,,,"Socialism has never worked. It can never work.  Anyone who says differently has not studied history, nor do they have a clear understanding of human nature.  Ask yourself this question: how motivated would I be to work,  if I know that half of what I make through hard work is given to someone who is able to work but refuses to work because they know they can get a handout?  Therefore, I am asking you to keep socialism in any form from becoming the way of life in the United States.",CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-2298,Posted,Public Submission,1,False,2019-01-08T00:00:00-05:00,Not Assigned,MO
223,CMS,False,0,,,Pleabide by the Constitution or quit and go home.,CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-2071,Posted,Public Submission,1,False,2019-01-08T00:00:00-05:00,Not Assigned,ID
224,CMS,False,1,,,Please see attached file.,CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-2628,Posted,Public Submission,1,False,2019-01-08T00:00:00-05:00,Not Assigned,DC
225,CMS,False,0,,,Please stop the socialization of American healthcare,CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-2214,Posted,Public Submission,1,False,2019-01-08T00:00:00-05:00,Not Assigned,IL
226,CMS,False,0,,,Please write your comment here.stop socialist price control now,CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-0746,Posted,Public Submission,1,False,2019-01-07T00:00:00-05:00,Not Assigned,ME
227,CMS,False,0,,,"Leave Socialism to other countries who flounder in growth, jobs, and prosperity.  We do not need universal systems and big government regulations killing good paying jobs for US citizens.",CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-0076,Posted,Public Submission,1,False,2019-01-02T00:00:00-05:00,Not Assigned,MO
228,CMS,False,0,,,"The pilot program proposed by The Department of Health and Human Services that would set prices for certain prescription drugs in Medicare Part B based on what foreign countries pay for these drugs will harm patient choice and hurt innovation. These countries use socialized health systems, where prescription drugs are rationed or not even provided. Although our healthcare system has many issues and market-based reforms are needed, this is a step in the wrong direction.
 
Not only would this demonstration limit what prescription drugs seniors may have access to, it would disproportionately affect patients with debilitating chronic conditions like Crohn's disease, multiple sclerosis, cancer and lupus, by instituting new barriers into the program. 
 
This proposal would also hurt the development of future cures. The United States leads the world in developing new drugs, thanks to our innovative economy and research environment. This proposal fundamentally undermines this system, reducing the ability for companies to research and develop the next generation of medicine. This is an unacceptable side effect, bordering on negligence in trading our future health for a policy which will harm seniors now.
 
These policies don't work abroad and playing with them on needed medicines here will be detrimental to American seniors and our country as a whole.",CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-0540,Posted,Public Submission,1,False,2019-01-02T00:00:00-05:00,Not Assigned,TX
229,CMS,False,0,,,"The pilgrims tried socialism.  They almost died because of it.  Our nation was built on free enterprise and personal responsibility.  Please carry on that tried-and-true policy.  We want freedom, not freebies!",CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-1155,Posted,Public Submission,1,False,2019-01-07T00:00:00-05:00,Not Assigned,KS
230,CMS,False,0,,,We don't want Socialism in this country! It doesn't work.,CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-2405,Posted,Public Submission,1,False,2019-01-08T00:00:00-05:00,Not Assigned,MN
231,CMS,False,0,,,"I ask that you stop with the big government price controls of our health care system.  

We have the best care and the best innovation of anywhere in the world based on grr market principle.  Keep your hands out of our health care decisions.  As an added bonus, put yourselves and your staffs in the same programs the rest of us have.",CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-1572,Posted,Public Submission,1,False,2019-01-07T00:00:00-05:00,Not Assigned,NC
232,CMS,False,0,,,"The pilot program proposed by The Department of Health and Human Services that would set prices for certain prescription drugs in Medicare Part B based on what foreign countries pay for these drugs will harm patient choice and hurt innovation. These countries use socialized health systems, where prescription drugs are rationed or not even provided. Although our healthcare system has many issues and market-based reforms are needed, this is a step in the wrong direction.
 
Not only would this demonstration limit what prescription drugs seniors may have access to, it would disproportionately affect patients with debilitating chronic conditions like Crohn's disease, multiple sclerosis, cancer and lupus, by instituting new barriers into the program. 
 
This proposal would also hurt the development of future cures. The United States leads the world in developing new drugs, thanks to our innovative economy and research environment. This proposal fundamentally undermines this system, reducing the ability for companies to research and develop the next generation of medicine. This is an unacceptable side effect, bordering on negligence in trading our future health for a policy which will harm seniors now.
 
These policies don't work abroad and playing with them on needed medicines here will be detrimental to American seniors and our country as a whole.",CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-0446,Posted,Public Submission,1,False,2019-01-02T00:00:00-05:00,Not Assigned,FL
233,CMS,False,1,,,"We appreciate the opportunity to provide comments on this Advanced Notice.
See attached file(s).

",CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-0505,Posted,Public Submission,1,False,2019-01-02T00:00:00-05:00,Not Assigned,FL
234,CMS,False,1,,,See attached file(s),CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-0012,Posted,Public Submission,1,False,2018-12-11T00:00:00-05:00,Not Assigned,"Meagen Laviolette, ME"
235,CMS,False,0,,,They have been doing it too many years now.  Please stop it.,CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-2459,Posted,Public Submission,1,False,2019-01-08T00:00:00-05:00,Not Assigned,CA
236,CMS,False,0,,,"America is a Republic and we the people want to keep her that way.  Stop with the Socialism of American culture, healthcare, and all other ways some of you folks are trying to enforce.   Save our Republic!",CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-1458,Posted,Public Submission,1,False,2019-01-07T00:00:00-05:00,Not Assigned,OH
237,CMS,False,0,,,"The perceived problem is that pharma-companies enjoy too much privilege barriers to entry, set prices too high and abuse their price setting power.

European price controls are an inferior response to the problem. Better would be to lower the barriers. Perhaps Good Housekeeping Seal as a model.  Any company can market a drug, but they have to plainly state who/which regulator has reviewed and approved it for safety.",CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-1451,Posted,Public Submission,1,False,2019-01-07T00:00:00-05:00,Not Assigned,FL
238,CMS,False,0,,,"Please reject any attempts to impose socialist price controls on our drug manufacturers. 

Thank you",CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-1100,Posted,Public Submission,1,False,2019-01-07T00:00:00-05:00,Not Assigned,MT
239,CMS,False,1,,,See attached file(s),CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-2658,Posted,Public Submission,1,False,2019-01-08T00:00:00-05:00,Not Assigned,DC
240,CMS,False,1,,,"The Drug Pricing Lab at Memorial Sloan Kettering Cancer Center is pleased to submit comments regarding the Administrations Advanced Notice of Proposed Rule Making [CMS-5528-ANPRM], which focuses on testing an alternative model for payment for Part B drugs.  We support the proposal for a number of reasons we list and offer several recommendations to the Administration regarding their study design that would improve the studys validity.  

See attached file(s)",CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-1188,Posted,Public Submission,1,False,2019-01-07T00:00:00-05:00,Not Assigned,NY
241,CMS,False,1,,,"The Taxpayers Protection Alliance (TPA), representing millions of consumers and taxpayers across the country, urges the Department of Health and Human Services (HHS) to rescind its proposed rule to subject drugs administered under Medicare Part B to a new International Pricing Model (IPI). Such a change would drastically decrease the availability of current, life-saving drugs, as well as the research and development (R&D) necessary to create future therapies for a variety of ailments. 

See attached for further comments from Taxpayers Protection Alliance. ",CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-2606,Posted,Public Submission,1,False,2019-01-08T00:00:00-05:00,Not Assigned,DC
242,CMS,False,0,,,American socialism is not what we want let the rest of Europe do their medicine rules and laws. America has the best overall medical care in the world that is why the rest of the world comes here to receive help.,CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-2627,Posted,Public Submission,1,False,2019-01-08T00:00:00-05:00,Not Assigned,MS
243,CMS,False,1,,,"Attached, please find AARP's comments. Thank you. ",CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-1110,Posted,Public Submission,1,False,2019-01-07T00:00:00-05:00,Not Assigned,DC
244,CMS,False,0,,,"THIS IS NOT AMERICA!
WE ARE HEADING TO A FULL CAPITALISTIC COUNTRY - BACK TO WHERE WE BELONG. 
GIVE THOSE WHO WORK AND GET PAID TO HELP THEIR FELLOWMAN - NOT THE GOVERNMENT",CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-2112,Posted,Public Submission,1,False,2019-01-08T00:00:00-05:00,Not Assigned,SC
245,CMS,False,0,,,"The pilot program proposed by The Department of Health and Human Services that would set prices for certain prescription drugs in Medicare Part B based on what foreign countries pay for these drugs will harm patient choice and hurt innovation. These countries use socialized health systems, where prescription drugs are rationed or not even provided. Although our healthcare system has many issues and market-based reforms are needed, this is a step in the wrong direction.
 
Not only would this demonstration limit what prescription drugs seniors may have access to, it would disproportionately affect patients with debilitating chronic conditions like Crohn's disease, multiple sclerosis, cancer and lupus, by instituting new barriers into the program. 
 
This proposal would also hurt the development of future cures. The United States leads the world in developing new drugs, thanks to our innovative economy and research environment. This proposal fundamentally undermines this system, reducing the ability for companies to research and develop the next generation of medicine. This is an unacceptable side effect, bordering on negligence in trading our future health for a policy which will harm seniors now.
 
These policies don't work abroad and playing with them on needed medicines here will be detrimental to American seniors and our country as a whole.",CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-0536,Posted,Public Submission,1,False,2019-01-02T00:00:00-05:00,Not Assigned,IN
246,CMS,False,0,,,"Stop Big Government Bureaucrats from imposing 
Socialist Price Comtrols on us in America",CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-1372,Posted,Public Submission,1,False,2019-01-07T00:00:00-05:00,Not Assigned,GA
247,CMS,False,0,,,I am very concerned about any support you have towards any socialist programming regards to our medical system in our Country. Stop the socialist price controls!,CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-2444,Posted,Public Submission,1,False,2019-01-08T00:00:00-05:00,Not Assigned,UT
248,CMS,False,0,,,Stop the deep State. We are not Europe. We are not Socialists. Research for new medicine would be vaulted.,CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-2538,Posted,Public Submission,1,False,2019-01-08T00:00:00-05:00,Not Assigned,VA
249,CMS,False,0,,,I AM NOT INTERESTED IN ANYTHING TO DO WITH SOCALISM. EVERYWHERE IT HAS BEEN TRIED IT HAS FAILED !!!!!!!!!,CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-1604,Posted,Public Submission,1,False,2019-01-07T00:00:00-05:00,Not Assigned,PA
250,CMS,False,0,,,Price control socialism is destructive and has no place in free market America.  Government should be smaller and allow the free market to set the price for services.  Socialism has failed everywhere around the world has no place in America.,CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-0670,Posted,Public Submission,1,False,2019-01-07T00:00:00-05:00,Not Assigned,TN
251,CMS,False,0,,,"Please keep your grubby hands off my medical insurance. We do NOT want your socialist agenda ! You really need to be looking out for the interest Americans instead of your own interest , I am sure you can make tons of money, not interested !",CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-1470,Posted,Public Submission,1,False,2019-01-07T00:00:00-05:00,Not Assigned,FL
252,CMS,False,0,,,"Price controls will stifle the medical companies and practitioners. And do nothing to bring quality health care at reasonable prices. Physician and hospital charges should be posted online so people can shop. Insurance companies should be allowed to do business across state lines, and return control to the states.",CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-1866,Posted,Public Submission,1,False,2019-01-08T00:00:00-05:00,Not Assigned,MO
253,CMS,False,0,,,"I oppose Socialism, price controls, bloated bureaucracies &amp; political bureaucrats. I oppose you if any of these seem attractive to you or already benefit you.",CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-0825,Posted,Public Submission,1,False,2019-01-07T00:00:00-05:00,Not Assigned,MI
254,CMS,False,0,,,"The pilot program proposed by The Department of Health and Human Services that would set prices for certain prescription drugs in Medicare Part B based on what foreign countries pay for these drugs will harm patient choice and hurt innovation. These countries use socialized health systems, where prescription drugs are rationed or not even provided. Although our healthcare system has many issues and market-based reforms are needed, this is a step in the wrong direction.
 
Not only would this demonstration limit what prescription drugs seniors may have access to, it would disproportionately affect patients with debilitating chronic conditions like Crohn's disease, multiple sclerosis, cancer and lupus, by instituting new barriers into the program. 
 
This proposal would also hurt the development of future cures. The United States leads the world in developing new drugs, thanks to our innovative economy and research environment. This proposal fundamentally undermines this system, reducing the ability for companies to research and develop the next generation of medicine. This is an unacceptable side effect, bordering on negligence in trading our future health for a policy which will harm seniors now.
 
These policies don't work abroad and playing with them on needed medicines here will be detrimental to American seniors and our country as a whole.",CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-0488,Posted,Public Submission,1,False,2019-01-02T00:00:00-05:00,Not Assigned,LA
255,CMS,False,0,,,"The pilot program proposed by The Department of Health and Human Services that would set prices for certain prescription drugs in Medicare Part B based on what foreign countries pay for these drugs will harm patient choice and hurt innovation. These countries use socialized health systems, where prescription drugs are rationed or not even provided. Although our healthcare system has many issues and market-based reforms are needed, this is a step in the wrong direction.
 
Not only would this demonstration limit what prescription drugs seniors may have access to, it would disproportionately affect patients with debilitating chronic conditions like Crohn's disease, multiple sclerosis, cancer and lupus, by instituting new barriers into the program. 
 
This proposal would also hurt the development of future cures. The United States leads the world in developing new drugs, thanks to our innovative economy and research environment. This proposal fundamentally undermines this system, reducing the ability for companies to research and develop the next generation of medicine. This is an unacceptable side effect, bordering on negligence in trading our future health for a policy which will harm seniors now.
 
These policies don't work abroad and playing with them on needed medicines here will be detrimental to American seniors and our country as a whole.",CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-0422,Posted,Public Submission,1,False,2019-01-02T00:00:00-05:00,Not Assigned,OH
256,CMS,False,0,,,We cannot become a socialist state.  America will cease to exist and America is precious!  Socialism has never worked in the past and it won't work now.  Please act in a way that supports the people you represent.  Please!,CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-2530,Posted,Public Submission,1,False,2019-01-08T00:00:00-05:00,Not Assigned,PA
257,CMS,False,0,,,Please let the states be in charge of health care.,CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-1400,Posted,Public Submission,1,False,2019-01-07T00:00:00-05:00,Not Assigned,TX
258,CMS,False,0,,,"This proposed legislation would require pharmaceutical companies to sell their medicines in the United States for no more than the median price charged in five countries  Canada, the United Kingdom, France, Germany, and Japan. If companies refuse to cut prices in the United States, the federal government could revoke existing patents or market exclusivities and allow generic drug manufacturers to sell knockoff copies of the medicines.

Such bills are deeply misguided. They'd stifle medical research, cutting Americans off from potentially life-saving new therapies.
Bringing a new drug to market is a monumental endeavor. It takes $2.6 billion and more than 10 years to do so, according to a study from the Tufts Center for the Study of Drug Development.

Researchers need to recoup this investment when the drug goes to market. If they can't price medications accordingly, then innovation isn't financially feasible. That would deprive patients of crucial new cures.

Plenty of research confirms this. One analysis of 25 major markets worldwide revealed that countries that had lower projected prices or smaller markets for new drugs launched fewer new drugs. It also took a longer time to launch those drugs. Another comprehensive study conducted at the University of Pennsylvania found that price controls would cause research and development intensity to decline between 36 and 48 percent.

Currently, the U.S. is a leader in medical innovation. We fund nearly half of the entire world's medical research and development, according to The Council of Economic Advisers. And from 2000 to 2010 (among the United States, France, Germany, Japan, Switzerland, and the U.K.) the U.S. companies produced 57 percent of new chemical entities, according to a report from the Milken Institute.

If the United States imposes drug price controls, medical innovation will grind to a halt, and ultimately hurt patients. This must not be allowed happen.

European-style socialist drug price controls on American companies, will bring medical development will come to a halt, cutting off our access to potentially life-saving medicines. Please do not allow these Socialist styled price controls. Thank you",CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-1348,Posted,Public Submission,1,False,2019-01-07T00:00:00-05:00,Not Assigned,AZ
259,CMS,False,0,,,Stop big government bureaucrats from imposing socialist price controls!,CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-0638,Posted,Public Submission,1,False,2019-01-02T00:00:00-05:00,Not Assigned,SC
260,CMS,False,0,,,"The pilot program proposed by The Department of Health and Human Services that would set prices for certain prescription drugs in Medicare Part B based on what foreign countries pay for these drugs will harm patient choice and hurt innovation. These countries use socialized health systems, where prescription drugs are rationed or not even provided. Although our healthcare system has many issues and market-based reforms are needed, this is a step in the wrong direction.
 
Not only would this demonstration limit what prescription drugs seniors may have access to, it would disproportionately affect patients with debilitating chronic conditions like Crohn's disease, multiple sclerosis, cancer and lupus, by instituting new barriers into the program. 
 
This proposal would also hurt the development of future cures. The United States leads the world in developing new drugs, thanks to our innovative economy and research environment. This proposal fundamentally undermines this system, reducing the ability for companies to research and develop the next generation of medicine. This is an unacceptable side effect, bordering on negligence in trading our future health for a policy which will harm seniors now.
 
These policies don't work abroad and playing with them on needed medicines here will be detrimental to American seniors and our country as a whole.",CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-0233,Posted,Public Submission,1,False,2019-01-02T00:00:00-05:00,Not Assigned,GA
261,CMS,False,0,,,Please write your comment here.make no change.,CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-1955,Posted,Public Submission,1,False,2019-01-08T00:00:00-05:00,Not Assigned,TN
262,CMS,False,1,,,"Please find attached the American Association of Orthopaedic Surgeons (AAOS) comments regarding the Medicare Program; International Pricing Index Model for Medicare Part B Drugs.

",CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-2622,Posted,Public Submission,1,False,2019-01-08T00:00:00-05:00,Not Assigned,DC
263,CMS,False,0,,,We do not need or want bureaucrats imposing socialist price controls or interfering in the drug and medicine market!!,CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-2046,Posted,Public Submission,1,False,2019-01-08T00:00:00-05:00,Not Assigned,TX
264,CMS,False,0,,,Please write your comment here.    NO....to imposing socialist price controls on drugs,CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-1167,Posted,Public Submission,1,False,2019-01-07T00:00:00-05:00,Not Assigned,WI
265,CMS,False,0,,,"We don't want socialist taking over our Country, ending up like Venezuela, fighting for food And we can't afford to just give everything away for free.",CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-2019,Posted,Public Submission,1,False,2019-01-08T00:00:00-05:00,Not Assigned,CA
266,CMS,False,0,,,"NO SOCIALISM IN THIS GREAT COUNTRY!! 
 DEMOCRATS, GO TO HELL.!!!!",CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-2318,Posted,Public Submission,1,False,2019-01-08T00:00:00-05:00,Not Assigned,MD
267,CMS,False,0,,,Get the govt out of the medical business completely.    Leave us be.,CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-1556,Posted,Public Submission,1,False,2019-01-07T00:00:00-05:00,Not Assigned,MO
268,CMS,False,0,,,Government price controls never have worked and never will,CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-2107,Posted,Public Submission,1,False,2019-01-08T00:00:00-05:00,Not Assigned,AZ
269,CMS,False,0,,,Please write your comment here. WE need to keep AMERICA STRONG and FREE!!!!!!!!!!!!!!!!!!!,CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-1990,Posted,Public Submission,1,False,2019-01-08T00:00:00-05:00,Not Assigned,LA
270,CMS,False,0,,,"We, the American majority, have had enough! We are sick &amp; tired of leftist govt trying to push their plans &amp; ideas down our throats. We elected our President precisely because we wanted America back! Support President Trump's or get out! America is awakening. WWG1WGA",CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-2130,Posted,Public Submission,1,False,2019-01-08T00:00:00-05:00,Not Assigned,VA
271,CMS,False,0,,,"Please stop big government bureaucrats from Imposing Socialist Price Controls on our medicine. If you let this happen, medical development will come to a halt, cutting off our access to potentially life-saving medicines.
Thanks !",CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-2015,Posted,Public Submission,1,False,2019-01-08T00:00:00-05:00,Not Assigned,IN
272,CMS,False,0,,,Please do not impose drug price controls.  We are a free market country.  The free market is the best determiner of prices and benefits all.,CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-1717,Posted,Public Submission,1,False,2019-01-08T00:00:00-05:00,Not Assigned,GA
273,CMS,False,0,,,We do not need socialism in the United States. If you want to really lower prescription drug prices lets see what other countries are doing and lets investigate the food.,CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-1758,Posted,Public Submission,1,False,2019-01-08T00:00:00-05:00,Not Assigned,NC
274,CMS,False,1,,,See attached file(s),CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-1273,Posted,Public Submission,1,False,2019-01-07T00:00:00-05:00,Not Assigned,VA
275,CMS,False,0,,,Stop Big Government Bureaucrats from Imposing Socialist Price Controls they are trying to import European socialism to America and destroy our health care system.,CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-1017,Posted,Public Submission,1,False,2019-01-07T00:00:00-05:00,Not Assigned,FL
276,CMS,False,0,,,"stop big government bureaucrats from imposing socialist price controls !!! 
it's all about the wrong people making money they have not earned or even deserve to have !!!
it's not about anything that's better for me or anyone i know,,, all the wrong people...",CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-0059,Posted,Public Submission,1,False,2019-01-02T00:00:00-05:00,Not Assigned,"Linn Perry, SC"
277,CMS,False,0,,,We do not want to be a socialist country! Please make an effort to stop efforts to make us one.,CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-2394,Posted,Public Submission,1,False,2019-01-08T00:00:00-05:00,Not Assigned,AZ
278,CMS,False,0,,,"I have been around long enough that previous price controls that were put in place never, never worked.",CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-2135,Posted,Public Submission,1,False,2019-01-08T00:00:00-05:00,Not Assigned,MN
279,CMS,False,0,,,"PLEASE,  get BIG GOVERNMENT OUT of our healthcare system. Those of us who are SELF EMPLOYED now can't afford insurance or healthcare while LAZY, LOAFERS GET FREE HEALTHCARE!!! THANKS TO ""OBAMAdoesn'tCARE""!!!. ALSO, don't FIX prices on drugs. Let the free marketplace WORK!",CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-2005,Posted,Public Submission,1,False,2019-01-08T00:00:00-05:00,Not Assigned,TX
280,CMS,False,0,,,Please write your comment here.   Socialism is a very bad form of government and will hurt all Americans. Stop and Reverse your direction before it's too late.,CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-1770,Posted,Public Submission,1,False,2019-01-08T00:00:00-05:00,Not Assigned,OH
281,CMS,False,0,,,Stay out of my health care. I do not want the government in my health care at all. Everything you do makes it cost more for me.,CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-1429,Posted,Public Submission,1,False,2019-01-07T00:00:00-05:00,Not Assigned,MN
